arm,available,collisions,condition,cost,decisions,endpoint,exhausted,family_id,history_id,house,legacy_label,model,parent_family_id,path,planned,premature_stop,rank,ready_at_stop,seed,status,stopped,stratum,task_id
REPAIR,True,0,46,1.0,294,main,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0277,True,True,277,False,1211,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,46,1.0,79,main,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0278,True,True,278,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,46,1.0,79,main,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0279,True,True,279,False,1209,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,46,0.354,177,main,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0280,True,False,280,True,1210,PASS,True,terminal_absent,task_A
REPAIR,True,0,46,0.354,177,main,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0281,True,False,281,True,1210,PASS,True,terminal_absent,task_A
REPAIR,True,0,47,1.0,140,control,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0282,True,True,282,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,47,0.118,59,control,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0283,True,False,283,True,1209,PASS,True,terminal_absent,task_T
REPAIR,True,0,47,0.118,59,control,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0284,True,False,284,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,47,0.326,163,control,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0285,True,False,285,True,1210,PASS,True,terminal_absent,task_T
REPAIR,True,0,47,0.326,163,control,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0286,True,False,286,True,1210,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,47,1.0,140,control,False,ABSENT_cd271e18428318abb7b6,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_b5282c87ae6ba1f6f5a4,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0287,True,True,287,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,48,0.098,49,main,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0288,True,False,288,True,1209,PASS,True,terminal_absent,task_A
REPAIR,True,0,48,0.098,49,main,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0289,True,False,289,True,1209,PASS,True,terminal_absent,task_A
ORIGINAL,True,0,48,0.13,65,main,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0290,True,False,290,True,1210,PASS,True,terminal_absent,task_A
REPAIR,True,0,48,0.13,65,main,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0291,True,False,291,True,1210,PASS,True,terminal_absent,task_A
ORIGINAL,True,0,48,0.264,132,main,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0292,True,False,292,True,1211,PASS,True,terminal_absent,task_A
REPAIR,True,0,48,0.26,130,main,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0293,True,False,293,True,1211,PASS,True,terminal_absent,task_A
REPAIR,True,0,49,0.082,41,control,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0294,True,False,294,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,49,0.112,56,control,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0295,True,False,295,True,1210,PASS,True,terminal_absent,task_T
REPAIR,True,0,49,0.112,56,control,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0296,True,False,296,True,1210,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,49,0.132,66,control,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0297,True,False,297,True,1211,PASS,True,terminal_absent,task_T
REPAIR,True,0,49,0.132,66,control,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0298,True,False,298,True,1211,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,49,0.082,41,control,False,ABSENT_d301920000a58d1ae544,seen,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0299,True,False,299,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,50,0.13,65,main,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0300,True,False,300,True,1210,PASS,True,terminal_absent,task_A
REPAIR,True,0,50,0.218,109,main,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0301,True,False,301,True,1210,PASS,True,terminal_absent,task_A
ORIGINAL,True,0,50,0.272,136,main,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0302,True,False,302,True,1211,PASS,True,terminal_absent,task_A
REPAIR,True,0,50,0.304,152,main,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0303,True,False,303,True,1211,PASS,True,terminal_absent,task_A
ORIGINAL,True,0,50,0.098,49,main,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0304,True,False,304,True,1209,PASS,True,terminal_absent,task_A
REPAIR,True,0,50,0.102,51,main,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0305,True,False,305,True,1209,PASS,True,terminal_absent,task_A
REPAIR,True,0,51,0.112,56,control,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0306,True,False,306,True,1210,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,51,0.132,66,control,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0307,True,False,307,True,1211,PASS,True,terminal_absent,task_T
REPAIR,True,0,51,0.132,66,control,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0308,True,False,308,True,1211,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,51,0.082,41,control,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0309,True,False,309,True,1209,PASS,True,terminal_absent,task_T
REPAIR,True,0,51,0.082,41,control,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0310,True,False,310,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,51,0.112,56,control,False,ABSENT_d301920000a58d1ae544,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0311,True,False,311,True,1210,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,52,1.0,140,main,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0312,True,True,312,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,52,1.0,136,main,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0313,True,True,313,False,1211,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,52,1.0,51,main,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0314,True,True,314,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,52,1.0,51,main,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0315,True,True,315,False,1209,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,52,1.0,65,main,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0316,True,True,316,False,1210,FAIL,True,terminal_absent,task_A
REPAIR,True,0,52,1.0,65,main,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0317,True,True,317,False,1210,FAIL,True,terminal_absent,task_A
REPAIR,True,0,53,0.17,85,control,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0318,True,False,318,True,1211,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,53,0.082,41,control,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0319,True,False,319,True,1209,PASS,True,terminal_absent,task_T
REPAIR,True,0,53,0.082,41,control,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0320,True,False,320,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,53,0.112,56,control,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0321,True,False,321,True,1210,PASS,True,terminal_absent,task_T
REPAIR,True,0,53,0.112,56,control,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0322,True,False,322,True,1210,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,53,0.17,85,control,False,ABSENT_d301920000a58d1ae544,missing,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0323,True,False,323,True,1211,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,54,1.0,49,main,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0324,True,True,324,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,54,1.0,51,main,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0325,True,True,325,False,1209,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,54,1.0,65,main,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0326,True,True,326,False,1210,FAIL,True,terminal_absent,task_A
REPAIR,True,0,54,1.0,65,main,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0327,True,True,327,False,1210,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,54,1.0,136,main,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0328,True,True,328,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,54,1.0,136,main,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0329,True,True,329,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,55,0.082,41,control,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0330,True,False,330,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,55,0.112,56,control,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0331,True,False,331,True,1210,PASS,True,terminal_absent,task_T
REPAIR,True,0,55,0.112,56,control,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0332,True,False,332,True,1210,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,55,0.132,66,control,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0333,True,False,333,True,1211,PASS,True,terminal_absent,task_T
REPAIR,True,0,55,0.132,66,control,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0334,True,False,334,True,1211,PASS,True,terminal_absent,task_T
ORIGINAL,True,0,55,0.082,41,control,False,ABSENT_d301920000a58d1ae544,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_dc6aa1eb933efab9666c,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0335,True,False,335,True,1209,PASS,True,terminal_absent,task_T
ORIGINAL,True,463,56,1.0,500,main,True,ABSENT_e2510d4afdc7419cd17d,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_03004b31b37017519a2b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0336,True,False,336,False,1210,FAIL,False,terminal_absent,task_A
REPAIR,True,463,56,1.0,500,main,True,ABSENT_e2510d4afdc7419cd17d,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_03004b31b37017519a2b,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0337,True,False,337,False,1210,FAIL,False,terminal_absent,task_A
